epoch,lr-Adam,step,train_loss,val_loss
368,,3689,0.24504096806049347,
,7.810635847571726e-05,3690,,
369,,3699,0.24309822916984558,
,7.939132368836219e-05,3700,,
370,,3709,0.24262793362140656,
,8.064728814738055e-05,3710,,
371,,3719,,0.2622699737548828
371,,3719,0.24138668179512024,
,8.187301236748572e-05,3720,,
372,,3729,0.24085040390491486,
,8.306728670685595e-05,3730,,
373,,3739,0.23964865505695343,
,8.422893256090483e-05,3740,,
374,,3749,,0.25820523500442505
374,,3749,0.2398974597454071,
,8.535680352542141e-05,3750,,
375,,3759,0.23709218204021454,
,8.64497865279335e-05,3760,,
376,,3769,0.24071426689624786,
,8.750680292617478e-05,3770,,
377,,3779,,0.26052314043045044
377,,3779,0.23813840746879578,
,8.852680957257559e-05,3780,,
378,,3789,0.2365264892578125,
,8.950879984372265e-05,3790,,
379,,3799,0.23622632026672363,
,9.045180463377548e-05,3800,,
380,,3809,,0.26203063130378723
380,,3809,0.23450034856796265,
,9.135489331085672e-05,3810,,
381,,3819,0.2332703322172165,
,9.221717463547325e-05,3820,,
382,,3829,0.23051466047763824,
,9.303779764006217e-05,3830,,
383,,3839,,0.25358831882476807
383,,3839,0.22992603480815887,
,9.381595246879296e-05,3840,,
384,,3849,0.2304200530052185,
,9.45508711767975e-05,3850,,
385,,3859,0.22741302847862244,
,9.524182848803865e-05,3860,,
386,,3869,,0.2454541027545929
386,,3869,0.22746141254901886,
,9.588814251107065e-05,3870,,
387,,3879,0.22948667407035828,
,9.648917541198315e-05,3880,,
388,,3889,0.22685113549232483,
,9.70443340438665e-05,3890,,
389,,3899,,0.256358802318573
389,,3899,0.22623322904109955,
,9.75530705321762e-05,3900,,
390,,3909,0.224068284034729,
,9.801488281541876e-05,3910,,
391,,3919,0.2238968312740326,
,9.842931514062592e-05,3920,,
392,,3929,,0.24250085651874542
392,,3929,0.22068901360034943,
,9.879595851312767e-05,3930,,
393,,3939,0.2208975851535797,
,9.911445110018078e-05,3940,,
394,,3949,0.22226816415786743,
,9.938447858805392e-05,3950,,
395,,3959,,0.23867884278297424
395,,3959,0.22137001156806946,
,9.960577449221734e-05,3960,,
396,,3969,0.2204182893037796,
,9.9778120420331e-05,3970,,
397,,3979,0.21854928135871887,
,9.990134628777145e-05,3980,,
398,,3989,,0.2429703176021576
398,,3989,0.21838557720184326,
,9.997533048548475e-05,3990,,
399,,3999,0.22140195965766907,
,0.0001,4000,,
400,,4009,0.2162981629371643,
,9.997533048548475e-05,4010,,
401,,4019,,0.23967130482196808
401,,4019,0.21497440338134766,
,9.990134628777145e-05,4020,,
402,,4029,0.21446363627910614,
,9.9778120420331e-05,4030,,
403,,4039,0.2125287801027298,
,9.960577449221734e-05,4040,,
404,,4049,,0.23584088683128357
404,,4049,0.21234284341335297,
,9.938447858805393e-05,4050,,
405,,4059,0.2088714987039566,
,9.91144511001808e-05,4060,,
406,,4069,0.2094849795103073,
,9.87959585131277e-05,4070,,
407,,4079,,0.23932240903377533
407,,4079,0.20918792486190796,
,9.842931514062592e-05,4080,,
408,,4089,0.20946776866912842,
,9.801488281541879e-05,4090,,
409,,4099,0.2052379995584488,
,9.755307053217622e-05,4100,,
410,,4109,,0.2331734001636505
410,,4109,0.20403379201889038,
,9.704433404386652e-05,4110,,
411,,4119,0.2063312828540802,
,9.648917541198316e-05,4120,,
412,,4129,0.20498912036418915,
,9.588814251107067e-05,4130,,
413,,4139,,0.2349998652935028
413,,4139,0.2050466686487198,
,9.524182848803869e-05,4140,,
414,,4149,0.2046557366847992,
,9.455087117679746e-05,4150,,
415,,4159,0.20051419734954834,
,9.381595246879296e-05,4160,,
416,,4169,,0.23638175427913666
416,,4169,0.1987951546907425,
,9.303779764006217e-05,4170,,
417,,4179,0.199643075466156,
,9.221717463547327e-05,4180,,
418,,4189,0.1981007307767868,
,9.135489331085674e-05,4190,,
419,,4199,,0.2248685657978058
419,,4199,0.19632701575756073,
,9.045180463377552e-05,4200,,
420,,4209,0.19587071239948273,
,8.950879984372266e-05,4210,,
421,,4219,0.19750000536441803,
,8.852680957257563e-05,4220,,
422,,4229,,0.22938887774944305
422,,4229,0.1959538757801056,
,8.750680292617487e-05,4230,,
423,,4239,0.1938377320766449,
,8.644978652793347e-05,4240,,
424,,4249,0.19302749633789062,
,8.535680352542151e-05,4250,,
425,,4259,,0.22936087846755981
425,,4259,0.1931362897157669,
,8.42289325609048e-05,4260,,
426,,4269,0.19266264140605927,
,8.306728670685599e-05,4270,,
427,,4279,0.19087627530097961,
,8.187301236748576e-05,4280,,
428,,4289,,0.22630874812602997
428,,4289,0.1906011402606964,
,8.064728814738059e-05,4290,,
429,,4299,0.1900259107351303,
,7.939132368836223e-05,4300,,
430,,4309,0.18853117525577545,
,7.810635847571732e-05,4310,,
431,,4319,,0.21925948560237885
431,,4319,0.1840335726737976,
,7.679366061497499e-05,4320,,
432,,4329,0.18638360500335693,
,7.545452558043979e-05,4330,,
433,,4339,0.18557846546173096,
,7.409027493671531e-05,4340,,
434,,4349,,0.22053924202919006
434,,4349,0.1842309683561325,
,7.270225503447863e-05,4350,,
435,,4359,0.18621031939983368,
,7.129183568179588e-05,4360,,
436,,4369,0.18401119112968445,
,6.986040879228584e-05,4370,,
437,,4379,,0.2189907282590866
437,,4379,0.1807306855916977,
,6.840938701147048e-05,4380,,
438,,4389,0.181621253490448,
,6.694020232266335e-05,4390,,
439,,4399,0.1806972622871399,
,6.545430463377552e-05,4400,,
440,,4409,,0.2223052978515625
440,,4409,0.17991182208061218,
,6.39531603464313e-05,4410,,
441,,4419,0.18220095336437225,
,6.243825090880688e-05,4420,,
442,,4429,0.1824479103088379,
,6.0911071353620203e-05,4430,,
443,,4439,,0.21804118156433105
443,,4439,0.1800992637872696,
,5.937312882271328e-05,4440,,
444,,4449,0.17930328845977783,
,5.782594107968642e-05,4450,,
445,,4459,0.17724502086639404,
,5.627103501204738e-05,4460,,
446,,4469,,0.2142554074525833
446,,4469,0.17892524600028992,
,5.4709945124359215e-05,4470,,
447,,4479,0.17584845423698425,
,5.3144212023868024e-05,4480,,
448,,4489,0.1778070032596588,
,5.157538090011104e-05,4490,,
449,,4499,,0.2160702645778656
449,,4499,0.17757993936538696,
,5.000500000000001e-05,4500,,
450,,4509,0.17695704102516174,
,4.843461909988892e-05,4510,,
451,,4519,0.17486083507537842,
,4.6865787976132016e-05,4520,,
452,,4529,,0.21609216928482056
452,,4529,0.17278823256492615,
,4.530005487564084e-05,4530,,
453,,4539,0.17424657940864563,
,4.373896498795267e-05,4540,,
454,,4549,0.1733274906873703,
,4.218405892031364e-05,4550,,
455,,4559,,0.21597519516944885
455,,4559,0.17242391407489777,
,4.063687117728677e-05,4560,,
456,,4569,0.17090600728988647,
,3.909892864637986e-05,4570,,
457,,4579,0.171111598610878,
,3.757174909119318e-05,4580,,
458,,4589,,0.2131752073764801
458,,4589,0.17193818092346191,
,3.605683965356874e-05,4590,,
459,,4599,0.17150595784187317,
,3.455569536622444e-05,4600,,
460,,4609,0.16945113241672516,
,3.3069797677336684e-05,4610,,
461,,4619,,0.21680626273155212
461,,4619,0.1705496907234192,
,3.160061298852948e-05,4620,,
462,,4629,0.17147329449653625,
,3.014959120771419e-05,4630,,
463,,4639,0.16867661476135254,
,2.8718164318204166e-05,4640,,
464,,4649,,0.21355782449245453
464,,4649,0.16947811841964722,
,2.730774496552142e-05,4650,,
465,,4659,0.1684018224477768,
,2.5919725063284732e-05,4660,,
466,,4669,0.16862456500530243,
,2.455547441956026e-05,4670,,
467,,4679,,0.21330755949020386
467,,4679,0.1676175445318222,
,2.321633938502507e-05,4680,,
468,,4689,0.1670243889093399,
,2.1903641524282817e-05,4690,,
469,,4699,0.16875942051410675,
,2.0618676311637825e-05,4700,,
470,,4709,,0.21247826516628265
470,,4709,0.16862937808036804,
,1.93627118526194e-05,4710,,
471,,4719,0.1675962507724762,
,1.8136987632514295e-05,4720,,
472,,4729,0.16772542893886566,
,1.6942713293144e-05,4730,,
473,,4739,,0.2157202810049057
473,,4739,0.16439229249954224,
,1.578106743909526e-05,4740,,
474,,4749,0.16760286688804626,
,1.4653196474578545e-05,4750,,
475,,4759,0.16557316482067108,
,1.3560213472066586e-05,4760,,
476,,4769,,0.2139759659767151
476,,4769,0.16490645706653595,
,1.2503197073825179e-05,4770,,
477,,4779,0.16506792604923248,
,1.1483190427424483e-05,4780,,
478,,4789,0.16689111292362213,
,1.0501200156277374e-05,4790,,
479,,4799,,0.21220597624778748
479,,4799,0.16422581672668457,
,9.558195366224575e-06,4800,,
480,,4809,0.1675405353307724,
,8.655106689143305e-06,4810,,
481,,4819,0.16441933810710907,
,7.792825364526735e-06,4820,,
482,,4829,,0.2118557244539261
482,,4829,0.1637854129076004,
,6.972202359937867e-06,4830,,
483,,4839,0.16533933579921722,
,6.19404753120703e-06,4840,,
484,,4849,0.1647934466600418,
,5.4591288232025815e-06,4850,,
485,,4859,,0.21170490980148315
485,,4859,0.16583919525146484,
,4.768171511961353e-06,4860,,
486,,4869,0.16396762430667877,
,4.121857488929403e-06,4870,,
487,,4879,0.16631267964839935,
,3.520824588016875e-06,4880,,
488,,4889,,0.20916756987571716
488,,4889,0.1654508262872696,
,2.965665956133538e-06,4890,,
489,,4899,0.1664985716342926,
,2.4569294678238056e-06,4900,,
490,,4909,0.16508443653583527,
,1.9951171845812156e-06,4910,,
491,,4919,,0.21187005937099457
491,,4919,0.1645016223192215,
,1.5806848593741012e-06,4920,,
492,,4929,0.16398069262504578,
,1.214041486872317e-06,4930,,
493,,4939,0.16325441002845764,
,8.955488998192244e-07,4940,,
494,,4949,,0.21118906140327454
494,,4949,0.16359949111938477,
,6.255214119460875e-07,4950,,
495,,4959,0.16367986798286438,
,4.0422550778268986e-07,4960,,
496,,4969,0.1658712476491928,
,2.318795796690157e-07,4970,,
497,,4979,,0.21050216257572174
497,,4979,0.16288578510284424,
,1.0865371222856901e-07,4980,,
498,,4989,0.1652456372976303,
,3.466951451525422e-08,4990,,
499,,4999,0.16358985006809235,
,1e-08,5000,,
500,,5009,,0.20969673991203308
500,,5009,0.16520780324935913,
,3.466951451524866e-08,5010,,
501,,5019,0.16374561190605164,
,1.0865371222856343e-07,5020,,
502,,5029,0.16372309625148773,
,2.3187957966901012e-07,5030,,
503,,5039,,0.21122582256793976
503,,5039,0.1641286164522171,
,4.042255077826843e-07,5040,,
504,,5049,0.16522528231143951,
,6.255214119460763e-07,5050,,
505,,5059,0.16370916366577148,
,8.955488998192134e-07,5060,,
506,,5069,,0.21108268201351166
506,,5069,0.1638268232345581,
,1.214041486872306e-06,5070,,
507,,5079,0.16352489590644836,
,1.5806848593740847e-06,5080,,
508,,5089,0.16441254317760468,
,1.9951171845811995e-06,5090,,
509,,5099,,0.21193036437034607
509,,5099,0.16356462240219116,
,2.4569294678238175e-06,5100,,
510,,5109,0.1640567183494568,
,2.965665956133484e-06,5110,,
511,,5119,0.16495922207832336,
,3.520824588016888e-06,5120,,
512,,5129,,0.21243318915367126
512,,5129,0.16252532601356506,
,4.1218574889293445e-06,5130,,
513,,5139,0.16361366212368011,
,4.768171511961366e-06,5140,,
514,,5149,0.1636742800474167,
,5.459128823202518e-06,5150,,
515,,5159,,0.21380026638507843
515,,5159,0.1647648960351944,
,6.194047531207045e-06,5160,,
516,,5169,0.1655590683221817,
,6.972202359937888e-06,5170,,
517,,5179,0.1639062613248825,
,7.792825364526757e-06,5180,,
518,,5189,,0.21144352853298187
518,,5189,0.16607673466205597,
,8.655106689143327e-06,5190,,
519,,5199,0.16386426985263824,
,9.558195366224492e-06,5200,,
520,,5209,0.16163323819637299,
,1.0501200156277398e-05,5210,,
521,,5219,,0.21242626011371613
521,,5219,0.16382738947868347,
,1.148319042742439e-05,5220,,
522,,5229,0.16493593156337738,
,1.2503197073825202e-05,5230,,
523,,5239,0.16413544118404388,
,1.3560213472066493e-05,5240,,
524,,5249,,0.21108785271644592
524,,5249,0.1630188375711441,
,1.4653196474578574e-05,5250,,
525,,5259,0.16541139781475067,
,1.578106743909529e-05,5260,,
526,,5269,0.16543500125408173,
,1.6942713293144034e-05,5270,,
527,,5279,,0.21210354566574097
527,,5279,0.16484612226486206,
,1.813698763251433e-05,5280,,
528,,5289,0.16450540721416473,
,1.9362711852619435e-05,5290,,
529,,5299,0.16366705298423767,
,2.0618676311637862e-05,5300,,
530,,5309,,0.21385306119918823
530,,5309,0.16297827661037445,
,2.1903641524282712e-05,5310,,
531,,5319,0.1633642315864563,
,2.321633938502511e-05,5320,,
532,,5329,0.16237220168113708,
,2.4555474419560153e-05,5330,,
533,,5339,,0.21217481791973114
533,,5339,0.16357915103435516,
,2.5919725063284776e-05,5340,,
534,,5349,0.16557863354682922,
,2.7307744965521465e-05,5350,,
535,,5359,0.16166239976882935,
,2.871816431820421e-05,5360,,
536,,5369,,0.21131302416324615
536,,5369,0.16223065555095673,
,3.0149591207714236e-05,5370,,
537,,5379,0.16574828326702118,
,3.160061298852953e-05,5380,,
538,,5389,0.16371683776378632,
,3.3069797677336745e-05,5390,,
539,,5399,,0.21324381232261658
539,,5399,0.16234689950942993,
,3.45556953662245e-05,5400,,
540,,5409,0.1628272533416748,
,3.6056839653568816e-05,5410,,
541,,5419,0.1604042947292328,
,3.757174909119308e-05,5420,,
542,,5429,,0.2067171037197113
542,,5429,0.16382986307144165,
,3.9098928646379925e-05,5430,,
543,,5439,0.16604609787464142,
,4.0636871177286846e-05,5440,,
544,,5449,0.15974955260753632,
,4.218405892031371e-05,5450,,
545,,5459,,0.2107660174369812
545,,5459,0.1616639345884323,
,4.373896498795274e-05,5460,,
546,,5469,0.16029533743858337,
,4.530005487564092e-05,5470,,
547,,5479,0.16109700500965118,
,4.68657879761321e-05,5480,,
548,,5489,,0.20897549390792847
548,,5489,0.15899662673473358,
,4.8434619099889e-05,5490,,
549,,5499,0.1615922600030899,
,5.00050000000001e-05,5500,,
550,,5509,0.16008993983268738,
,5.1575380900111026e-05,5510,,
551,,5519,,0.21759289503097534
551,,5519,0.16049107909202576,
,5.314421202386811e-05,5520,,
552,,5529,0.15991826355457306,
,5.470994512435913e-05,5530,,
553,,5539,0.16073687374591827,
,5.627103501204747e-05,5540,,
554,,5549,,0.20282986760139465
554,,5549,0.15818893909454346,
,5.7825941079686505e-05,5550,,
555,,5559,0.16233134269714355,
,5.937312882271337e-05,5560,,
556,,5569,0.1600624918937683,
,6.0911071353620285e-05,5570,,
557,,5579,,0.20257847011089325
557,,5579,0.15891413390636444,
,6.243825090880696e-05,5580,,
558,,5589,0.15783549845218658,
,6.39531603464314e-05,5590,,
559,,5599,0.15720747411251068,
,6.545430463377554e-05,5600,,
560,,5609,,0.20714308321475983
560,,5609,0.156757190823555,
,6.694020232266346e-05,5610,,
561,,5619,0.1592666208744049,
,6.840938701147051e-05,5620,,
562,,5629,0.1563340574502945,
,6.986040879228596e-05,5630,,
563,,5639,,0.20102818310260773
563,,5639,0.1578550934791565,
,7.129183568179582e-05,5640,,
564,,5649,0.1552823781967163,
,7.270225503447873e-05,5650,,
565,,5659,0.15621252357959747,
,7.40902749367154e-05,5660,,
566,,5669,,0.21038338541984558
566,,5669,0.1546349674463272,
,7.54545255804399e-05,5670,,
567,,5679,0.1559407114982605,
,7.67936606149751e-05,5680,,
568,,5689,0.153431698679924,
,7.810635847571735e-05,5690,,
569,,5699,,0.1987554132938385
569,,5699,0.15404640138149261,
,7.939132368836234e-05,5700,,
570,,5709,0.15406610071659088,
,8.064728814738063e-05,5710,,
571,,5719,0.1549469232559204,
,8.18730123674859e-05,5720,,
572,,5729,,0.20023642480373383
572,,5729,0.1532069593667984,
,8.306728670685605e-05,5730,,
573,,5739,0.1541212648153305,
,8.422893256090493e-05,5740,,
574,,5749,0.1538672000169754,
,8.535680352542151e-05,5750,,
575,,5759,,0.20647583901882172
575,,5759,0.1534864753484726,
,8.64497865279336e-05,5760,,
576,,5769,0.15202638506889343,
,8.750680292617501e-05,5770,,
577,,5779,0.1504383236169815,
,8.852680957257571e-05,5780,,
578,,5789,,0.20084594190120697
578,,5789,0.15178343653678894,
,8.950879984372281e-05,5790,,
579,,5799,0.1513335406780243,
,9.045180463377562e-05,5800,,
580,,5809,0.14914068579673767,
,9.135489331085687e-05,5810,,
581,,5819,,0.20434583723545074
581,,5819,0.14835530519485474,
,9.221717463547333e-05,5820,,
582,,5829,0.147238090634346,
,9.303779764006229e-05,5830,,
583,,5839,0.14835964143276215,
,9.381595246879304e-05,5840,,
584,,5849,,0.19440899789333344
584,,5849,0.14785347878932953,
,9.455087117679755e-05,5850,,
585,,5859,0.14733923971652985,
,9.52418284880387e-05,5860,,
586,,5869,0.14846548438072205,
,9.588814251107073e-05,5870,,
587,,5879,,0.1985297054052353
587,,5879,0.14706014096736908,
,9.648917541198326e-05,5880,,
588,,5889,0.14875821769237518,
,9.70443340438666e-05,5890,,
589,,5899,0.1453331559896469,
,9.755307053217632e-05,5900,,
590,,5909,,0.20874783396720886
590,,5909,0.14588899910449982,
,9.801488281541886e-05,5910,,
591,,5919,0.14606139063835144,
,9.842931514062601e-05,5920,,
592,,5929,0.14460891485214233,
,9.879595851312775e-05,5930,,
593,,5939,,0.20258186757564545
593,,5939,0.14260689914226532,
,9.911445110018088e-05,5940,,
594,,5949,0.1450355350971222,
,9.938447858805396e-05,5950,,
595,,5959,0.1415264755487442,
,9.960577449221741e-05,5960,,
596,,5969,,0.19979189336299896
596,,5969,0.14389565587043762,
,9.977812042033106e-05,5970,,
597,,5979,0.14177899062633514,
,9.990134628777152e-05,5980,,
598,,5989,0.13921387493610382,
,9.997533048548482e-05,5990,,
599,,5999,,0.19888804852962494
599,,5999,0.14108240604400635,
,0.00010000000000000007,6000,,
600,,6009,0.14138098061084747,
,9.997533048548481e-05,6010,,
601,,6019,0.14062131941318512,
,9.990134628777152e-05,6020,,
602,,6029,,0.18732525408267975
602,,6029,0.1383572369813919,
,9.977812042033106e-05,6030,,
603,,6039,0.13690149784088135,
,9.960577449221741e-05,6040,,
604,,6049,0.13668061792850494,
,9.938447858805399e-05,6050,,
605,,6059,,0.19352313876152039
605,,6059,0.13736511766910553,
,9.911445110018089e-05,6060,,
606,,6069,0.14038196206092834,
,9.879595851312776e-05,6070,,
607,,6079,0.13936012983322144,
,9.842931514062601e-05,6080,,
608,,6089,,0.1889370083808899
608,,6089,0.1348239928483963,
,9.801488281541886e-05,6090,,
609,,6099,0.1354110687971115,
,9.755307053217626e-05,6100,,
610,,6109,0.13386379182338715,
,9.70443340438666e-05,6110,,
611,,6119,,0.19773200154304504
611,,6119,0.1341537982225418,
,9.64891754119832e-05,6120,,
612,,6129,0.13504920899868011,
,9.588814251107075e-05,6130,,
613,,6139,0.1355641633272171,
,9.524182848803873e-05,6140,,
614,,6149,,0.18959647417068481
614,,6149,0.13306771218776703,
,9.455087117679759e-05,6150,,
615,,6159,0.1319357007741928,
,9.381595246879305e-05,6160,,
616,,6169,0.13145412504673004,
,9.30377976400623e-05,6170,,
617,,6179,,0.19085802137851715
617,,6179,0.12974430620670319,
,9.221717463547335e-05,6180,,
618,,6189,0.12794795632362366,
,9.135489331085678e-05,6190,,
619,,6199,0.12862993776798248,
,9.045180463377562e-05,6200,,
620,,6209,,0.19777177274227142
620,,6209,0.12679734826087952,
,8.95087998437227e-05,6210,,
621,,6219,0.12705743312835693,
,8.852680957257571e-05,6220,,
622,,6229,0.13008947670459747,
,8.75068029261749e-05,6230,,
623,,6239,,0.18439289927482605
623,,6239,0.1277952492237091,
,8.644978652793363e-05,6240,,
624,,6249,0.12480200827121735,
,8.535680352542153e-05,6250,,
625,,6259,0.12860813736915588,
,8.422893256090496e-05,6260,,
626,,6269,,0.19184842705726624
626,,6269,0.12435192614793777,
,8.306728670685609e-05,6270,,
627,,6279,0.12671999633312225,
,8.187301236748594e-05,6280,,
628,,6289,0.12718288600444794,
,8.064728814738069e-05,6290,,
629,,6299,,0.1903969943523407
629,,6299,0.12322201579809189,
,7.939132368836226e-05,6300,,
630,,6309,0.1260790228843689,
,7.81063584757174e-05,6310,,
631,,6319,0.12370291352272034,
,7.6793660614975e-05,6320,,
632,,6329,,0.18399283289909363
632,,6329,0.12236049771308899,
,7.545452558043995e-05,6330,,
633,,6339,0.12465795874595642,
,7.409027493671533e-05,6340,,
634,,6349,0.12455100566148758,
,7.27022550344788e-05,6350,,
635,,6359,,0.18647326529026031
635,,6359,0.12111900001764297,
,7.129183568179589e-05,6360,,
636,,6369,0.12039792537689209,
,6.986040879228603e-05,6370,,
637,,6379,0.12029103934764862,
,6.840938701147057e-05,6380,,
638,,6389,,0.187005415558815
638,,6389,0.12062959372997284,
,6.694020232266353e-05,6390,,
639,,6399,0.12071169167757034,
,6.54543046337756e-05,6400,,
640,,6409,0.12144296616315842,
,6.39531603464313e-05,6410,,
641,,6419,,0.17999032139778137
641,,6419,0.11911856383085251,
,6.243825090880704e-05,6420,,
642,,6429,0.11746029555797577,
,6.091107135362019e-05,6430,,
643,,6439,0.12051232159137726,
,5.9373128822713445e-05,6440,,
644,,6449,,0.18583764135837555
644,,6449,0.11799141019582748,
,5.78259410796864e-05,6450,,
645,,6459,0.117951400578022,
,5.6271035012047546e-05,6460,,
646,,6469,0.11688637733459473,
,5.47099451243592e-05,6470,,
647,,6479,,0.18362906575202942
647,,6479,0.11723186820745468,
,5.31442120238682e-05,6480,,
648,,6489,0.11530034244060516,
,5.1575380900111114e-05,6490,,
649,,6499,0.11577491462230682,
,5.000500000000019e-05,6500,,
650,,6509,,0.18553835153579712
650,,6509,0.11816031485795975,
,4.843461909988908e-05,6510,,
651,,6519,0.1149599701166153,
,4.686578797613218e-05,6520,,
652,,6529,0.11477772146463394,
,4.530005487564082e-05,6530,,
653,,6539,,0.1858590543270111
653,,6539,0.11544214189052582,
,4.373896498795265e-05,6540,,
654,,6549,0.11613165587186813,
,4.218405892031379e-05,6550,,
655,,6559,0.11466944217681885,
,4.063687117728692e-05,6560,,
656,,6569,,0.1887648105621338
656,,6569,0.11228998750448227,
,3.909892864637982e-05,6570,,
657,,6579,0.11421740055084229,
,3.7571749091193145e-05,6580,,
658,,6589,0.11269582808017731,
,3.6056839653568884e-05,6590,,
659,,6599,,0.18017198145389557
659,,6599,0.11290823668241501,
,3.455569536622475e-05,6600,,
660,,6609,0.11282949149608612,
,3.306979767733665e-05,6610,,
661,,6619,0.1108049526810646,
,3.1600612988529615e-05,6620,,
662,,6629,,0.1848469376564026
662,,6629,0.11288534104824066,
,3.0149591207714317e-05,6630,,
663,,6639,0.11349033564329147,
,2.8718164318204133e-05,6640,,
664,,6649,0.11045029759407043,
,2.7307744965521384e-05,6650,,
665,,6659,,0.18342334032058716
665,,6659,0.1098250225186348,
,2.5919725063284854e-05,6660,,
666,,6669,0.11329831182956696,
,2.455547441956038e-05,6670,,
667,,6679,0.1140403151512146,
,2.3216339385025033e-05,6680,,
668,,6689,,0.18457286059856415
668,,6689,0.11074859648942947,
,2.1903641524282786e-05,6690,,
669,,6699,0.11053670942783356,
,2.0618676311637937e-05,6700,,
670,,6709,0.10807455331087112,
,1.936271185261964e-05,6710,,
671,,6719,,0.18378254771232605
671,,6719,0.10975158959627151,
,1.8136987632514258e-05,6720,,
672,,6729,0.1141505017876625,
,1.69427132931441e-05,6730,,
673,,6739,0.11033762991428375,
,1.578106743909535e-05,6740,,
674,,6749,,0.1850067675113678
674,,6749,0.11041396856307983,
,1.4653196474578513e-05,6750,,
675,,6759,0.11298660188913345,
,1.3560213472066554e-05,6760,,
676,,6769,0.10946706682443619,
,1.2503197073825263e-05,6770,,
677,,6779,,0.18357184529304504
677,,6779,0.10889613628387451,
,1.1483190427424561e-05,6780,,
678,,6789,0.10960040241479874,
,1.050120015627734e-05,6790,,
679,,6799,0.1104268878698349,
,9.558195366224543e-06,6800,,
680,,6809,,0.1842450052499771
680,,6809,0.10766161978244781,
,8.655106689143371e-06,6810,,
681,,6819,0.11231750249862671,
,7.792825364526895e-06,6820,,
682,,6829,0.10884564369916916,
,6.972202359937836e-06,6830,,
683,,6839,,0.18541820347309113
683,,6839,0.10831008106470108,
,6.194047531207088e-06,6840,,
684,,6849,0.10785780847072601,
,5.459128823202637e-06,6850,,
685,,6859,0.10963931679725647,
,4.768171511961325e-06,6860,,
686,,6869,,0.18471980094909668
686,,6869,0.11124125123023987,
,4.121857488929374e-06,6870,,
687,,6879,0.10969606041908264,
,3.5208245880169174e-06,6880,,
688,,6889,0.10833186656236649,
,2.9656659561335746e-06,6890,,
689,,6899,,0.18390211462974548
689,,6899,0.11011340469121933,
,2.456929467823786e-06,6900,,
690,,6909,0.10910311341285706,
,1.9951171845812508e-06,6910,,
691,,6919,0.107005774974823,
,1.5806848593741247e-06,6920,,
692,,6929,,0.1847018301486969
692,,6929,0.10749717056751251,
,1.2140414868723403e-06,6930,,
693,,6939,0.11080820113420486,
,8.955488998192087e-07,6940,,
694,,6949,0.10844666510820389,
,6.255214119461047e-07,6950,,
695,,6959,,0.18623843789100647
695,,6959,0.10694720596075058,
,4.0422550778270696e-07,6960,,
696,,6969,0.10868587344884872,
,2.318795796690104e-07,6970,,
697,,6979,0.10948027670383453,
,1.0865371222856357e-07,6980,,
698,,6989,,0.18339191377162933
698,,6989,0.1091061681509018,
,3.466951451525425e-08,6990,,
699,,6999,0.11052528768777847,
,1e-08,7000,,
700,,7009,0.10874052345752716,
,3.466951451524866e-08,7010,,
701,,7019,,0.18449409306049347
701,,7019,0.10810410231351852,
,1.0865371222853569e-07,7020,,
702,,7029,0.10907848924398422,
,2.3187957966894908e-07,7030,,
703,,7039,0.1091277152299881,
,4.0422550778258445e-07,7040,,
704,,7049,,0.18434269726276398
704,,7049,0.10905193537473679,
,6.255214119459489e-07,7050,,
705,,7059,0.1077345535159111,
,8.955488998189917e-07,7060,,
706,,7069,0.10967867076396942,
,1.2140414868720122e-06,7070,,
707,,7079,,0.18321345746517181
707,,7079,0.10853578895330429,
,1.580684859373747e-06,7080,,
708,,7089,0.10914501547813416,
,1.9951171845807735e-06,7090,,
709,,7099,0.10846463590860367,
,2.456929467823204e-06,7100,,
710,,7109,,0.1843400001525879
710,,7109,0.11008401215076447,
,2.965665956132817e-06,7110,,
711,,7119,0.10900012403726578,
,3.5208245880160895e-06,7120,,
712,,7129,0.10712062567472458,
,4.12185748892841e-06,7130,,
713,,7139,,0.18208684027194977
713,,7139,0.10940087586641312,
,4.768171511960214e-06,7140,,
714,,7149,0.10887803137302399,
,5.459128823201366e-06,7150,,
715,,7159,0.1091611310839653,
,6.1940475312056436e-06,7160,,
716,,7169,,0.18420931696891785
716,,7169,0.10681220144033432,
,6.972202359936217e-06,7170,,
717,,7179,0.10970223695039749,
,7.792825364524896e-06,7180,,
718,,7189,0.10796567052602768,
,8.655106689141365e-06,7190,,
719,,7199,,0.1844216138124466
719,,7199,0.10963213443756104,
,9.558195366222332e-06,7200,,
720,,7209,0.11023928225040436,
,1.0501200156274914e-05,7210,,
721,,7219,0.10743989050388336,
,1.1483190427421797e-05,7220,,
722,,7229,,0.183204784989357
722,,7229,0.10613894462585449,
,1.2503197073822378e-05,7230,,
723,,7239,0.11083825677633286,
,1.3560213472063425e-05,7240,,
724,,7249,0.10729750245809555,
,1.4653196474575137e-05,7250,,
725,,7259,,0.1826135218143463
725,,7259,0.106687031686306,
,1.578106743909172e-05,7260,,
726,,7269,0.10838785767555237,
,1.69427132931402e-05,7270,,
727,,7279,0.11026506870985031,
,1.8136987632510087e-05,7280,,
728,,7289,,0.18287540972232819
728,,7289,0.11049582809209824,
,1.9362711852615054e-05,7290,,
729,,7299,0.1082797646522522,
,2.06186763116332e-05,7300,,
730,,7309,0.10835988074541092,
,2.1903641524277755e-05,7310,,
731,,7319,,0.1831137239933014
